name,url
clapper,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ac.png
performing_arts,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ad.png
video_game,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ae.png
dart,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3af.png
slot_machine,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3b0.png
8ball,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3b1.png
game_die,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3b2.png
bowling,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3b3.png
flower_playing_cards,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3b4.png
musical_note,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3b5.png
notes,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3b6.png
saxophone,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3b7.png
guitar,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3b8.png
musical_keyboard,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3b9.png
trumpet,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ba.png
violin,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3bb.png
musical_score,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3bc.png
running_shirt_with_sash,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3bd.png
tennis,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3be.png
ski,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3bf.png
basketball,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c0.png
checkered_flag,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c1.png
snowboarder,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c2.png
woman-running,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c3-200d-2640-fe0f.png
man-running,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c3-200d-2642-fe0f.png
runner,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c3.png
woman-surfing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c4-200d-2640-fe0f.png
man-surfing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c4-200d-2642-fe0f.png
surfer,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c4.png
sports_medal,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c5.png
trophy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c6.png
horse_racing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c7.png
football,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c8.png
rugby_football,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3c9.png
woman-swimming,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ca-200d-2640-fe0f.png
man-swimming,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ca-200d-2642-fe0f.png
swimmer,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ca.png
woman-lifting-weights,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3cb-fe0f-200d-2640-fe0f.png
man-lifting-weights,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3cb-fe0f-200d-2642-fe0f.png
weight_lifter,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3cb-fe0f.png
woman-golfing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3cc-fe0f-200d-2640-fe0f.png
man-golfing,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3cc-fe0f-200d-2642-fe0f.png
golfer,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3cc-fe0f.png
racing_motorcycle,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3cd-fe0f.png
racing_car,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ce-fe0f.png
cricket_bat_and_ball,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3cf.png
volleyball,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3d0.png
field_hockey_stick_and_ball,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3d1.png
ice_hockey_stick_and_puck,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3d2.png
table_tennis_paddle_and_ball,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3d3.png
snow_capped_mountain,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3d4-fe0f.png
camping,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3d5-fe0f.png
beach_with_umbrella,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3d6-fe0f.png
building_construction,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3d7-fe0f.png
house_buildings,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3d8-fe0f.png
cityscape,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3d9-fe0f.png
derelict_house_building,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3da-fe0f.png
classical_building,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3db-fe0f.png
desert,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3dc-fe0f.png
desert_island,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3dd-fe0f.png
national_park,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3de-fe0f.png
stadium,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3df-fe0f.png
house,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3e0.png
house_with_garden,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3e1.png
office,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3e2.png
post_office,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3e3.png
european_post_office,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3e4.png
hospital,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3e5.png
bank,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3e6.png
atm,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3e7.png
hotel,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3e8.png
love_hotel,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3e9.png
convenience_store,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ea.png
school,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3eb.png
department_store,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ec.png
factory,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ed.png
izakaya_lantern,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ee.png
japanese_castle,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ef.png
european_castle,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f0.png
rainbow-flag,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f3-fe0f-200d-1f308.png
transgender_flag,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f3-fe0f-200d-26a7-fe0f.png
waving_white_flag,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f3-fe0f.png
pirate_flag,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f4-200d-2620-fe0f.png
flag-england,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f4-e0067-e0062-e0065-e006e-e0067-e007f.png
flag-scotland,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f4-e0067-e0062-e0073-e0063-e0074-e007f.png
flag-wales,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f4-e0067-e0062-e0077-e006c-e0073-e007f.png
waving_black_flag,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f4.png
rosette,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f5-fe0f.png
label,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f7-fe0f.png
badminton_racquet_and_shuttlecock,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f8.png
bow_and_arrow,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3f9.png
amphora,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3fa.png
skin-tone-2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3fb.png
skin-tone-3,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3fc.png
skin-tone-4,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3fd.png
skin-tone-5,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3fe.png
skin-tone-6,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f3ff.png
rat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f400.png
mouse2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f401.png
ox,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f402.png
water_buffalo,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f403.png
cow2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f404.png
tiger2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f405.png
leopard,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f406.png
rabbit2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f407.png
black_cat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f408-200d-2b1b.png
cat2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f408.png
dragon,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f409.png
crocodile,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f40a.png
whale2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f40b.png
snail,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f40c.png
snake,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f40d.png
racehorse,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f40e.png
ram,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f40f.png
goat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f410.png
sheep,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f411.png
monkey,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f412.png
rooster,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f413.png
chicken,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f414.png
service_dog,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f415-200d-1f9ba.png
dog2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f415.png
pig2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f416.png
boar,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f417.png
elephant,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f418.png
octopus,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f419.png
shell,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f41a.png
bug,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f41b.png
ant,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f41c.png
bee,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f41d.png
ladybug,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f41e.png
fish,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f41f.png
tropical_fish,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f420.png
blowfish,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f421.png
turtle,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f422.png
hatching_chick,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f423.png
baby_chick,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f424.png
hatched_chick,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f425.png
bird,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f426.png
penguin,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f427.png
koala,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f428.png
poodle,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f429.png
dromedary_camel,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f42a.png
camel,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f42b.png
dolphin,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f42c.png
mouse,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f42d.png
cow,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f42e.png
tiger,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f42f.png
rabbit,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f430.png
cat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f431.png
dragon_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f432.png
whale,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f433.png
horse,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f434.png
monkey_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f435.png
dog,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f436.png
pig,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f437.png
frog,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f438.png
hamster,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f439.png
wolf,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f43a.png
polar_bear,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f43b-200d-2744-fe0f.png
bear,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f43b.png
panda_face,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f43c.png
pig_nose,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f43d.png
feet,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f43e.png
chipmunk,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f43f-fe0f.png
eyes,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f440.png
eye-in-speech-bubble,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f441-fe0f-200d-1f5e8-fe0f.png
eye,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f441-fe0f.png
ear,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f442.png
nose,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f443.png
lips,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f444.png
tongue,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f445.png
point_up_2,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f446.png
point_down,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f447.png
point_left,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f448.png
point_right,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f449.png
facepunch,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f44a.png
wave,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f44b.png
ok_hand,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f44c.png
+1,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f44d.png
-1,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f44e.png
clap,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f44f.png
open_hands,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f450.png
crown,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f451.png
womans_hat,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f452.png
eyeglasses,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f453.png
necktie,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f454.png
shirt,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f455.png
jeans,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f456.png
dress,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f457.png
kimono,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f458.png
bikini,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f459.png
womans_clothes,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f45a.png
purse,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f45b.png
handbag,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f45c.png
pouch,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f45d.png
mans_shoe,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f45e.png
athletic_shoe,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f45f.png
high_heel,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f460.png
sandal,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f461.png
boot,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f462.png
footprints,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f463.png
bust_in_silhouette,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f464.png
busts_in_silhouette,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f465.png
boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f466.png
girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f467.png
male-farmer,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f33e.png
male-cook,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f373.png
man_feeding_baby,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f37c.png
male-student,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f393.png
male-singer,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f3a4.png
male-artist,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f3a8.png
male-teacher,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f3eb.png
male-factory-worker,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f3ed.png
man-boy-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f466-200d-1f466.png
man-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f466.png
man-girl-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f467-200d-1f466.png
man-girl-girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f467-200d-1f467.png
man-girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f467.png
man-man-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f468-200d-1f466.png
man-man-boy-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f468-200d-1f466-200d-1f466.png
man-man-girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f468-200d-1f467.png
man-man-girl-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f468-200d-1f467-200d-1f466.png
man-man-girl-girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f468-200d-1f467-200d-1f467.png
man-woman-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f469-200d-1f466.png
man-woman-boy-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f469-200d-1f466-200d-1f466.png
man-woman-girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f469-200d-1f467.png
man-woman-girl-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f469-200d-1f467-200d-1f466.png
man-woman-girl-girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f469-200d-1f467-200d-1f467.png
male-technologist,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f4bb.png
male-office-worker,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f4bc.png
male-mechanic,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f527.png
male-scientist,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f52c.png
male-astronaut,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f680.png
male-firefighter,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f692.png
man_with_probing_cane,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f9af.png
red_haired_man,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f9b0.png
curly_haired_man,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f9b1.png
bald_man,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f9b2.png
white_haired_man,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f9b3.png
man_in_motorized_wheelchair,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f9bc.png
man_in_manual_wheelchair,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-1f9bd.png
male-doctor,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-2695-fe0f.png
male-judge,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-2696-fe0f.png
male-pilot,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-2708-fe0f.png
man-heart-man,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-2764-fe0f-200d-1f468.png
man-kiss-man,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468-200d-2764-fe0f-200d-1f48b-200d-1f468.png
man,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f468.png
female-farmer,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f33e.png
female-cook,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f373.png
woman_feeding_baby,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f37c.png
female-student,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f393.png
female-singer,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f3a4.png
female-artist,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f3a8.png
female-teacher,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f3eb.png
female-factory-worker,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f3ed.png
woman-boy-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f466-200d-1f466.png
woman-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f466.png
woman-girl-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f467-200d-1f466.png
woman-girl-girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f467-200d-1f467.png
woman-girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f467.png
woman-woman-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f469-200d-1f466.png
woman-woman-boy-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f469-200d-1f466-200d-1f466.png
woman-woman-girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f469-200d-1f467.png
woman-woman-girl-boy,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f469-200d-1f467-200d-1f466.png
woman-woman-girl-girl,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f469-200d-1f467-200d-1f467.png
female-technologist,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f4bb.png
female-office-worker,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f4bc.png
female-mechanic,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f527.png
female-scientist,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f52c.png
female-astronaut,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f680.png
female-firefighter,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f692.png
woman_with_probing_cane,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f9af.png
red_haired_woman,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f9b0.png
curly_haired_woman,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f9b1.png
bald_woman,https://raw.githubusercontent.com/iamcal/emoji-data/master/img-apple-160/1f469-200d-1f9b2.png
